dining_hall_name,meal_type,id,category_name,category_id,name,mrn,mrn_full,desc,webtrition_id,sort_order,portion,qty,ingredients,custom_allergens,calories
allison,Lunch,670ab1f42b7b7acd385ea718,Flame 2,66e1fc2de45d43074be3a0e9,Chipotle Aquafaba Vegan Mayonnaise,24346,24346.0,Aquafaba vegan mayonnaise pureed with chipotle and adobo sauce with cilantro and lime juice,,4,2 tbsp,,"Chickpea Brine, Canola Oil, Lime Juice, Chipotle Peppers, Dijon Mustard, Lemon Juice, White Vinegar, Cilantro, Salt, Sugar, Cumin, Garlic",,60
allison,Lunch,670ab1f42b7b7acd385ea654,Flame 2,66e1fc2de45d43074be3a0e9,Honey Mustard,19001,19001.1,A creamy mustard sauce,,5,1 tbsp,,"Honey, Dijon Mustard, Red Wine Vinegar, Black Pepper",,40
allison,Lunch,670ab1f42b7b7acd385ea66a,Flame 2,66e1fc2de45d43074be3a0e9,Yellow Mustard,47957,47957.10,,,7,1 tbsp,,Yellow Mustard,,10
allison,Lunch,670ab1f42b7b7acd385ea71f,Flame 2,66e1fc2de45d43074be3a0e9,Pesto Mayonnaise,23112,23112.0,Pesto Mayonnaise,,8,1 tbsp,,"Mayonnaise, Basil Pesto, Salt, Black Pepper",,90
allison,Lunch,670ab1f42b7b7acd385ea671,Flame 2,66e1fc2de45d43074be3a0e9,Sriracha Hot Chili Sauce,74417,74417.0,,,9,1 tsp,,Hot Chili Sauce,,0
allison,Lunch,670ab1f42b7b7acd385ea877,Flame 3,66e1fc2de45d43074be3a0ea,Philly Cheese Steak Sandwich,5541,5541.17,"Peppers, onions, melted provolone and shaved beef; all on a soft hoagie roll",,1,1 each,,"Beef, Hoagie Roll, Green Bell Peppers, Onions, Provolone Cheese, Canola Oil",,620
allison,Lunch,670ab1f42b7b7acd385ea889,Flame 3,66e1fc2de45d43074be3a0ea,Black Bean Burger,75735,75735.0,,,2,1 serving(s),,"Black Bean Burger, Whole Wheat Hamburger Bun, Tomatoes, Lettuce Leaf, Oil",,360
allison,Lunch,670ab1f42b7b7acd385ea82c,Flame 3,66e1fc2de45d43074be3a0ea,Potato Wedges,8414,8414.39,,,3,1/2 cup,,Seasoned French Fries,,90
allison,Lunch,670ab1f42b7b7acd385ea787,500 Degrees 1,66e1fc2de45d43074be3a0eb,Cheese Pizza,103574,103574.1,Traditional pizza with just pizza sauce and mozzarella cheese,,1,1 slice,,"Pizza Dough, Part Skim Mozzarella Cheese, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Canola Oil, Salt, Basil, Garlic, Black Pepper",,190
allison,Lunch,670ab1f42b7b7acd385ea855,500 Degrees 1,66e1fc2de45d43074be3a0eb,Garden Grilled Chicken Pizza,103619,103619.1,A pizza topped with fresh salad greens and grilled chicken,,2,1 slice,,"Pizza Dough, Diced tomatoes (tomatoes, tomato juice, calcium chloride, citric acid), Chicken, Cucumber, Canola Oil, Onions, Lettuce, Garlic, Salt, Basil, Parsley, Black Pepper, Basil",,180
allison,Lunch,670ab1f42b7b7acd385ea85f,500 Degrees 1,66e1fc2de45d43074be3a0eb,Spinach Mushroom and Onion Pizza,63445,63445.17,"Crispy golden crust with melted mozzarella, ricotta cheese, and veggies baked to perfection",,4,1 slice,,"Pizza Dough, Part Skim Mozzarella Cheese, Spinach, Ricotta Cheese, Mushrooms, Onions, Canola Oil, Garlic, Onion, Oregano, Parsley",,260
allison,Lunch,670ab1f42b7b7acd385ea846,500 Degrees 2,66e1fc2de45d43074be3a0ec,Crushed Red Pepper,63317,63317.0,,,1,1 tsp,,Red Pepper,,5
allison,Lunch,670ab1f42b7b7acd385ea851,500 Degrees 2,66e1fc2de45d43074be3a0ec,Dried Oregano,76771,76771.0,,,2,1 tsp,,Oregano,,0
allison,Lunch,670ab1f42b7b7acd385ea83e,500 Degrees 2,66e1fc2de45d43074be3a0ec,Grated Parmesan Cheese,62346,62346.0,,,3,1 tsp,,Parmesan Cheese,,10
allison,Lunch,670ab1f42b7b7acd385ea7d6,Salad Bar 1,66e1fc2de45d43074be3a0f3,Fat Free Italian Dressing,62355,62355.0,,,1,1 floz,,Italian Dressing,,15
allison,Lunch,670ab1f42b7b7acd385ea7c6,Salad Bar 1,66e1fc2de45d43074be3a0f3,Creamy French Salad Dressing,16777,16777.0,,,2,1 ladle-1oz,,French Dressing,,120
allison,Lunch,670ab1f42b7b7acd385ea7de,Salad Bar 1,66e1fc2de45d43074be3a0f3,Balsamic Vinaigrette Dressing,16776,16776.0,,,3,1 floz,,Balsamic Vinaigrette,,60
allison,Lunch,670ab1f42b7b7acd385ea7ef,Salad Bar 1,66e1fc2de45d43074be3a0f3,Ranch Dressing,104930,104930.0,,,4,2 tbsp,,"Low Fat Buttermilk, Mayonnaise, Ranch Dressing Mix",,110
allison,Lunch,670ab1f42b7b7acd385ea7e9,Salad Bar 1,66e1fc2de45d43074be3a0f3,Caesar Dressing,44327,44327.0,,,5,1 floz,,Caesar Dressing,,150
allison,Lunch,670ab1f42b7b7acd385ea7d0,Salad Bar 1,66e1fc2de45d43074be3a0f3,Blue Cheese Dressing,44317,44317.1,,,6,1 floz,,Blue Cheese Dressing,,160
allison,Lunch,670ab1f42b7b7acd385ea7a1,Salad Bar 1,66e1fc2de45d43074be3a0f3,Mandarin Orange Sections,1199,1199.0,Tangy and delicious.,,7,1 ounce,,Mandarin Oranges,,10
allison,Lunch,670ab1f42b7b7acd385ea7aa,Salad Bar 1,66e1fc2de45d43074be3a0f3,Sliced Cucumber,68562,68562.0,,,8,1 ounce,,Cucumber,,0
allison,Lunch,670ab1f42b7b7acd385ea7af,Salad Bar 1,66e1fc2de45d43074be3a0f3,Paprika Roasted Cauliflower,32841,32841.0,Roasted Cauliflower Seasoned with Paprika,,9,1 ounce,,"Cauliflower, Olive Oil, Paprika (Paprika and Silicon Dioxide), Salt",,30
allison,Lunch,670ab1f42b7b7acd385ea751,Salad Bar 1,66e1fc2de45d43074be3a0f3,Blanched Broccoli,16207,16207.15,,,10,1 ounce,,"Water, Water, Broccoli, Salt",,10
allison,Lunch,670ab1f42b7b7acd385ea795,Salad Bar 1,66e1fc2de45d43074be3a0f3,Cherry Tomatoes,62343,62343.0,,,11,1 ounce,,Tomatoes,,5
allison,Lunch,670ab1f42b7b7acd385ea7f6,Salad Bar 1,66e1fc2de45d43074be3a0f3,Tri-Color Quinoa Blend,134217,134217.0,"Perfectly blended white, red and black quinoa combine for a unique texture, complex flavor profile and stunning visual presentation.",,14,1 ounce,,"Water, Tri-Color Quinoa, Vegetable Base, Salt",,35
allison,Lunch,670ab1f42b7b7acd385ea7bb,Salad Bar 1,66e1fc2de45d43074be3a0f3,Sliced Red Onion,14918,14918.0,,,15,1 ounce,,Onions,,10
allison,Lunch,670ab1f42b7b7acd385ea778,Salad Bar 1,66e1fc2de45d43074be3a0f3,Sliced Beets,1119,1119.0,,,16,1/4 cup,,"Beets (Beets, water, salt)",,20
allison,Lunch,670ab1f42b7b7acd385ea770,Salad Bar 1,66e1fc2de45d43074be3a0f3,Roasted Brussels Sprouts,33992,33992.64,Roasted Brussel Sprouts,,17,1 cup,,"Brussels Sprouts, Olive Oil, Salt, Black Pepper",,90
allison,Lunch,670ab1f42b7b7acd385ea75d,Salad Bar 1,66e1fc2de45d43074be3a0f3,Artichoke Hearts,61230,61230.0,,,18,1/4 cup,,"Artichoke hearts (Artichoke Hearts, Water, Salt and Citric Acid)",,30
allison,Lunch,670ab1f42b7b7acd385ea767,Salad Bar 1,66e1fc2de45d43074be3a0f3,Roasted Mushrooms,17023,17023.4,,,19,1/4 cup,,"Mushrooms, Canola Oil, Black Pepper, Salt",,25
allison,Lunch,670ab1f42b7b7acd385ea749,Salad Bar 1,66e1fc2de45d43074be3a0f3,Hard Boiled Egg,69542,69542.0,,,21,2 ounce,,Egg,,90
allison,Lunch,670ab1f42b7b7acd385ea9b9,Salad Bar 2,66e1fc2de45d43074be3a0f8,Honey Sriracha Tofu,154104,154104.0,,,1,4 ounce,,"Tofu, Honey, Chili Garlic Sriracha Sauce, Lemon Juice, Canola Oil, Tamari Soy Sauce, Ginger (Ginger and Sulfur Dioxide)",,140
allison,Lunch,670ab1f42b7b7acd385ea9c0,Salad Bar 2,66e1fc2de45d43074be3a0f8,Cottage Cheese,1746,1746.4,Creamy and delicious.,,2,1 ounce,,1% Cottage Cheese,,20
allison,Lunch,670ab1f42b7b7acd385ea9cc,Salad Bar 2,66e1fc2de45d43074be3a0f8,Shredded Cheddar Cheese,3664,3664.7,,,3,1 tbsp,,Cheddar Cheese,,30
allison,Lunch,670ab1f42b7b7acd385ea9c4,Salad Bar 2,66e1fc2de45d43074be3a0f8,Croutons,31698,31698.1,Croutons to add to a salad,,4,1 ounce,,"French Baguette, Garlic, Salt, Canola Oil",,80
allison,Lunch,670ab1f42b7b7acd385ea8a6,Salad Bar 2,66e1fc2de45d43074be3a0f8,Roasted Sunflower Seeds,62349,62349.0,,,6,1 tsp,,Sunflower Seeds,,15
allison,Lunch,670ab1f42b7b7acd385ea923,Salad Bar 2,66e1fc2de45d43074be3a0f8,Extra Virgin Olive Oil,63338,63338.2,,,7,1 floz,,Olive Oil,,240
allison,Lunch,670ab1f42b7b7acd385ea91e,Salad Bar 2,66e1fc2de45d43074be3a0f8,Balsamic Vinegar,47957,47957.11,,,8,1/2 floz,,Balsamic Vinegar,,15
allison,Lunch,670ab1f42b7b7acd385ea8b4,Salad Bar 2,66e1fc2de45d43074be3a0f8,Red Wine Vinegar,62369,62369.0,,,9,1/2 floz,,Red Wine Vinegar,,0
allison,Lunch,670ab1f42b7b7acd385ea8ab,Salad Bar 2,66e1fc2de45d43074be3a0f8,Blue Cheese Crumbles,47711,47711.1,,,10,1 tbsp,,Blue Cheese,,30
allison,Lunch,670ab1f42b7b7acd385ea9a0,Composed Salad,66e1fc2de45d43074be3a0f9,Chopped Romaine Lettuce,47799,47799.3,,,1,1/2 cup,,Chopped Lettuce,,0
allison,Lunch,670ab1f42b7b7acd385ea9b4,Composed Salad,66e1fc2de45d43074be3a0f9,Chopped Iceberg Lettuce,62522,62522.0,,,2,1 cup,,Lettuce,,10
allison,Lunch,670ab1f42b7b7acd385ea9a8,Composed Salad,66e1fc2de45d43074be3a0f9,Spring Mix,47795,47795.1,,,3,1 cup,,Spring Lettuce Salad Mix,,5
allison,Lunch,670ab1f42b7b7acd385ea73a,Bakery-Dessert,66e1fc2de45d43074be3a0e6,Oatmeal Raisin Cookies,1102,1102.6,Soft sugar made from ats with raisins and a touch of mollasses,,2,1 each,,Oatmeal Raisin Cookie Dough,,120
allison,Lunch,670ab1f42b7b7acd385ea730,Bakery-Dessert,66e1fc2de45d43074be3a0e6,Blondies,4647,4647.9,Simple and tasty blondie that can be jazzed up to your liking.,,4,1 serving(s),,"Yellow Cake Mix, Liquid Egg, Brown Sugar (sugar, cane syrups), Butter",,340
allison,Lunch,670ab1f42b7b7acd385ea745,Bakery-Dessert,66e1fc2de45d43074be3a0e6,Aquafaba Meringue,102194,102194.0,,,4,1 serving(s),,"Sugar, Chickpea Brine, Pure Vanilla Extract (Vanilla Bean Extractives, Water, Alcohol)",,20
allison,Lunch,670ab1f42b7b7acd385ea9ea,Soup,66e1fc2de45d43074be3a0f7,"Crackers, Saltine, 2 CT, Zesta",1909,1909.0,,,1,1 each,,"Enriched flour (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), soybean oil (with TBHQ for freshness), salt, corn syrup. Contains 2% or less of baking soda, yeast, soy lecithin.
Contains: Wheat, Soy. ",,25
allison,Lunch,670ab1f42b7b7acd385ea9df,Soup,66e1fc2de45d43074be3a0f7,Three Bean Vegetable Minestrone,102076,102076.0,"Fresh vegetables, cannellni beans, chickpeas, kidney beans, and fresh herbs",,2,4 ounce,,"Water, Diced tomatoes (tomatoes, tomato juice, calcium chloride, citric acid), Cannellini Beans (White Kidney Beans, Water, Salt, Calcium Chloride, Disodium Edta), Kidney Beans, Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA), Onions, Tomato puree (tomato puree, water, tomato paste, citric acid), Squash, Carrots, Green Beans, Zucchini, Celery, Pasta, Vegetable Base, Canola Oil, Salt, Green Onions, Garlic, Bay Leaf, Garlic, Basil, Parsley, White Wine Vinegar, Fresh Ground Black Pepper, Granulated Onion, Basil, Oregano, Red Pepper",,60
allison,Lunch,670ab1f42b7b7acd385ea9d9,Soup,66e1fc2de45d43074be3a0f7,Avgolemono,66509,66509.0,Traditional Greek lemony chicken soup thickened with egg,,3,1-1/2 cup,,"Waters, Chicken, Chicken Bones, Egg, Onions, Lemon Juice, Carrots, Celery, Parsley, Garlic, Salt, Dill, Thyme, Bay Leaf, Black Pepper, Black Pepper",,80
allison,Lunch,670ab1f42b7b7acd385ea966,Pantry 1,66e1fc2de45d43074be3a0f4,English Muffin,63633,63633.0,,,1,1 each,,English Muffin,,150
allison,Lunch,670ab1f42b7b7acd385ea97d,Pantry 1,66e1fc2de45d43074be3a0f4,White Bread,1251,1251.0,,,2,2 slice,,White Bread,,150
allison,Lunch,670ab1f42b7b7acd385ea97a,Pantry 1,66e1fc2de45d43074be3a0f4,Whole Wheat Bread,1390,1390.6,,,3,2 slice,,Whole Wheat Bread,,150
allison,Lunch,670ab1f42b7b7acd385ea974,Pantry 1,66e1fc2de45d43074be3a0f4,Plain Bagel,63651,63651.6,,,4,1 each,,Plain Bagel,,300
allison,Lunch,670ab1f42b7b7acd385ea95f,Pantry 1,66e1fc2de45d43074be3a0f4,Cinnamon Raisin Bread,62272,62272.13,,,5,1 slice,,Raisin Bread,,70
allison,Lunch,670ab1f42b7b7acd385ea93b,Pantry 1,66e1fc2de45d43074be3a0f4,Frosted Flakes,63313,63313.7,,,6,1 cup,,Frosted Flakes Cereal,,130
allison,Lunch,670ab1f42b7b7acd385ea8cc,Pantry 1,66e1fc2de45d43074be3a0f4,Froot Loops,82071,82071.2,,,7,1 cup,,Fruit Loops Cereal,,110
allison,Lunch,670ab1f42b7b7acd385ea943,Pantry 1,66e1fc2de45d43074be3a0f4,Cinnamon Toast Crunch,82256,82256.3,,,8,1 cup,,Cinnamon Toast Crunch,,170
allison,Lunch,670ab1f42b7b7acd385ea8c2,Pantry 1,66e1fc2de45d43074be3a0f4,Raisin Bran,82071,82071.5,,,9,1 cup,,Raisin Bran,,190
allison,Lunch,670ab1f42b7b7acd385ea8ba,Pantry 1,66e1fc2de45d43074be3a0f4,Special K,63313,63313.11,,,10,1 cup,,Special K Cereal,,120
allison,Lunch,670ab1f42b7b7acd385ea986,Pantry 1,66e1fc2de45d43074be3a0f4,Banana,1318,1318.0,,,11,1 each,,Banana,,110
allison,Lunch,670ab1f42b7b7acd385ea989,Pantry 1,66e1fc2de45d43074be3a0f4,Orange,64062,64062.0,,,12,1 each,,Orange,,60
allison,Lunch,670ab1f42b7b7acd385ea96d,Pantry 1,66e1fc2de45d43074be3a0f4,Apple,1638,1638.0,,,13,1 each,,Apples,,70
allison,Lunch,670ab1f42b7b7acd385ea92c,Gluten Free Pantry,66e1fc2de45d43074be3a0f5,Rice Krispies,63313,63313.8,,,1,1 cup,,Rice Krispies Cereal,,100
allison,Lunch,670ab1f42b7b7acd385ea8d3,Gluten Free Pantry,66e1fc2de45d43074be3a0f5,Cheerios,63313,63313.2,,,2,1 cup,,Cheerios Cereal,,100
allison,Lunch,670ab1f42b7b7acd385ea933,Gluten Free Pantry,66e1fc2de45d43074be3a0f5,Lucky Charms,82256,82256.4,,,3,1 cup,,Lucky Charms Cereal,,140
allison,Lunch,670ab1f42b7b7acd385ea98e,Gluten Free Pantry,66e1fc2de45d43074be3a0f5,Udi's Hamburger Bun,1390,1390.5,,,4,1 each,,Gluten Free Hamburger Bun,,240
allison,Lunch,670ab1f42b7b7acd385ea995,Gluten Free Pantry,66e1fc2de45d43074be3a0f5,Udi's White Bread,1390,1390.3,,,5,1 slice,,Udi's Bread,,150
allison,Lunch,670ab1f42b7b7acd385ea99b,Gluten Free Pantry,66e1fc2de45d43074be3a0f5,Udi's Plain Bagel,1390,1390.4,,,6,1 each,,Udi's Bagel,,310
allison,Lunch,670ab1f42b7b7acd385eaa0b,Beverage,66e1fc2de45d43074be3a0fa,Orange Juice,52456,52456.0,,,1,16 floz,,Orange Juice,,230
allison,Lunch,670ab1f42b7b7acd385eaa32,Beverage,66e1fc2de45d43074be3a0fa,Apple Juice,52459,52459.0,,,2,16 floz,,Apple Juice,,230
allison,Lunch,670ab1f42b7b7acd385eaa59,Beverage,66e1fc2de45d43074be3a0fa,Cranberry Juice,81277,81277.0,,,3,16 floz,,"Waters, Cranberry Juice",,210
allison,Lunch,670ab1f42b7b7acd385eaa17,Beverage,66e1fc2de45d43074be3a0fa,Coffee,1319,1319.0,,,4,8 ounce,,"Coffee, Water",,0
allison,Lunch,670ab1f42b7b7acd385eaa29,Beverage,66e1fc2de45d43074be3a0fa,Decaf Coffee,16603,16603.0,,,5,8 floz,,"Water, Decaf Coffee",,0
allison,Lunch,670ab1f42b7b7acd385eaa3a,Beverage,66e1fc2de45d43074be3a0fa,Hot Tea,1343,1343.0,,,6,8 ounce,,"Water, Tea",,0
allison,Lunch,670ab1f42b7b7acd385ea9fa,Beverage,66e1fc2de45d43074be3a0fa,Mountain Berry Powerade,82373,82373.5,,,7,16 floz,,Mountain Berry Powerade,,120
allison,Lunch,670ab1f42b7b7acd385eaa51,Beverage,66e1fc2de45d43074be3a0fa,Diet Coke,80871,80871.0,,,8,1 floz,,Diet Cola Syrup,,0
allison,Lunch,670ab1f42b7b7acd385ea9f5,Beverage,66e1fc2de45d43074be3a0fa,Lemonade,85814,85814.4,,,9,16 floz,,Lemonade,,90
allison,Lunch,670ab1f42b7b7acd385eaa06,Beverage,66e1fc2de45d43074be3a0fa,Coca-Cola,80448,80448.0,,,10,16 floz,,Cola Syrup,,210
allison,Lunch,670ab1f42b7b7acd385eaa2c,Beverage,66e1fc2de45d43074be3a0fa,Barq's Root Beer,80888,80888.0,,,12,16 floz,,Root Beer Syrup,,230
allison,Lunch,670ab1f42b7b7acd385eaa48,Beverage,66e1fc2de45d43074be3a0fa,Sweet Iced Tea,87452,87452.6,,,13,16 floz,,Sweet Iced Tea,,180
allison,Lunch,670ab1f42b7b7acd385eaa13,Beverage,66e1fc2de45d43074be3a0fa,Sprite,80876,80876.0,,,14,1 floz,,Sprite Syrup,,15
allison,Lunch,670ab1f42b7b7acd385eaa63,Beverage,66e1fc2de45d43074be3a0fa,"Milk, Skim",52470,52470.0,Nonfat,,15,16 floz,,Fat Free Milk,,170
allison,Lunch,670ab1f42b7b7acd385eaa1d,Beverage,66e1fc2de45d43074be3a0fa,"Milk, Lowfat, 1%",52467,52467.0,,,16,16 floz,,Lowfat Milk,,200
allison,Lunch,670ab1f42b7b7acd385eaa3f,Beverage,66e1fc2de45d43074be3a0fa,"Chocolate Milk, Low Fat 1%",52465,52465.0,,,17,16 floz,,Low Fat Chocolate Milk,,380
allison,Lunch,670ab1f42b7b7acd385eaa00,Beverage,66e1fc2de45d43074be3a0fa,"Milk, Soy, Chocolate, 8 fl oz",20462,20462.0,,,18,1 each,,"Soymilk (Filtered Water, Soybeans), Cane Sugar, Cocoa (Processed with Alkali), Vitamin and Mineral Blend (Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Gellan Gum, Ascorbic Acid (To Protect Freshness), Natural Flavor. Contains Soy.",,170
allison,Lunch,670ab1f42b7b7acd385ea9ed,Beverage,66e1fc2de45d43074be3a0fa,"Milk, Soy, Vanilla, 8 fl oz",20463,20463.0,,,19,1 each,,"Soymilk (Filtered Water, Soybeans), Cane Sugar, Vitamin and Mineral Blend (Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Gellan Gum, Natural Flavor, Ascorbic Acid (To Protect Freshness). Contains Soy.",,150
allison,Dinner,670ab1f42b7b7acd385eab23,Comfort 1,66e1fc2de45d43074be3a101,Chicken Cacciatore,103924,103924.1,"Braised chicken breast in a garlic, and tomato sauce",,1,4 ounce,,"Chicken, Tomatoes, Water, Green Bell Peppers, Onions, Canola Oil, Garlic, Salt, Chicken Base, Basil, Black Pepper, Rosemary, Bay Leaf",,210
allison,Dinner,670ab1f42b7b7acd385eaaaf,Comfort 1,66e1fc2de45d43074be3a101,Cheese Lasagna,15931,15931.14,Classic Lasagna with Ricotta Cheese and Scratch Made Marinara,,3,9 oz portion,,"Part Skim Ricotta Cheese, Crushed tomatoes (tomatoes, tomato juice, citric acid, calcium chloride), Part Skim Mozzarella Cheese, Lasagna, Tomato puree (tomato puree, water, tomato paste, citric acid), Egg, Parmesan Cheese, Onions, Olive Oil, Salt, Garlic, Black Pepper, Basil, Oregano, Red Pepper",,340
allison,Dinner,670ab1f42b7b7acd385eab04,Comfort 1,66e1fc2de45d43074be3a101,Tahini Parmesan Roasted Broccoli,168244,168244.0,Crispy panko and parmesan topped roasted broccoli in a lemon tahini sauce,,4,1/2 cup,,"Broccoli, Sesame Tahini Paste, Panko Bread Crumbs, Parmesan Cheese, Olive Oil, Lemon Juice, Lime, Salt, Red Pepper, Black Pepper",,340
allison,Dinner,670ab1f42b7b7acd385eaaa5,Comfort 2,66e1fc2de45d43074be3a102,Mushroom Pilaf,5461,5461.0,Brown rice with mushrooms,,1,1/2 cup,,"Water, Brown Rice, Mushrooms, Onions, Sunflower Seeds, Celery, Canola Oil, Vegetable Base, Salt, Parsley, Marjoram, Thyme",,160
allison,Dinner,670ab1f42b7b7acd385eab19,Comfort 2,66e1fc2de45d43074be3a102,Steamed Fresh Zucchini,33992,33992.17,Steamed Fresh Zucchini,,2,1 cup,,Zucchini,,30
allison,Dinner,670ab1f42b7b7acd385eaa77,Rooted 1,66e1fc2de45d43074be3a103,"Jerk Marinated Seitan, Pepper Skewer",116696,116696.0,,,1,1 each,,"Seasoned Wheat Gluten Seitan, Green Bell Peppers, Red Bell Peppers, Orange Juice, White Wine Vinegar, Dijon Mustard, Chili Peppers, Oil, Black Pepper, Parsley, Salt, Rosemary, Ground Allspice, Thyme, Basil, Cinnamon",,130
allison,Dinner,670ab1f42b7b7acd385eaa9b,Rooted 1,66e1fc2de45d43074be3a103,Steamed Green Beans,5279,5279.3,Fresh Steamed Green Beans,,2,1/2 cup,,Green Beans,,30
allison,Dinner,670ab1f42b7b7acd385eaaaa,Rooted 1,66e1fc2de45d43074be3a103,Herb Roasted Potato Wedges,103420,103420.0,Red bliss potatoes with fresh herbs and garlic,,3,4 oz portion,,"Potatoes, Canola Oil, Salt, Garlic, Parsley, Basil, Oregano, Thyme, Paprika (Paprika and Silicon Dioxide), Black Pepper",,150
allison,Dinner,670ab1f42b7b7acd385eaab6,Rooted 2,66e1fc2de45d43074be3a104,Root Vegetable Chips,96807,96807.1,"Parsnips, carrots, sweet potatoes and beets fried to perfection",,1,1-1/2 oz portion,,"Sweet Potatoes, Red Beets, Parsnips, Carrots, Salt, Black Pepper",,250
allison,Dinner,670ab1f42b7b7acd385eab0b,Rooted 2,66e1fc2de45d43074be3a104,Vegetable Pasta Salad,118396,118396.0,,,2,1/2 cup,,"Water, Penne, Tomatoes, Balsamic Vinaigrette, Broccoli, Kalamata Olives, Onions, Salt",,70
allison,Dinner,670ab1f42b7b7acd385eab14,Rooted 2,66e1fc2de45d43074be3a104,Colorful Quinoa Salad,9888,9888.6,A Great Looking Salad,,3,1/2 cup,,"Quinoa, Tomato Juice, Waters, Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA), Yellow Bell Peppers, Italian Dressing, Feta Cheese, Cucumber, Green Beans, Bell Peppers, Onions, Vegetable Base, Parsley",,150
allison,Dinner,670ab1f42b7b7acd385eacb8,Fruit & Yogurt,66e1fc2de45d43074be3a10c,Cubed Cantaloupe,1175,1175.0,,,1,2 ounce,,Cantaloupe,,20
allison,Dinner,670ab1f42b7b7acd385eac9a,Fruit & Yogurt,66e1fc2de45d43074be3a10c,Cubed Pineapple,31969,31969.0,,,2,1/2 cup,,Pineapple,,40
allison,Dinner,670ab1f42b7b7acd385eacaa,Fruit & Yogurt,66e1fc2de45d43074be3a10c,2% Greek Plain Yogurt,65282,65282.1,,,3,4 ounce,,Plain Yogurt,,90
allison,Dinner,670ab1f42b7b7acd385eacc6,Fruit & Yogurt,66e1fc2de45d43074be3a10c,Low Fat Vanilla Yogurt,4592,4592.0,,,4,4 ounce,,Low Fat Vanilla Yogurt,,70
allison,Dinner,670ab1f42b7b7acd385eacbf,Fruit & Yogurt,66e1fc2de45d43074be3a10c,Cubed Honeydew,1117,1117.0,,,5,2 ounce,,Honeydew Melon,,20
allison,Dinner,670ab1f42b7b7acd385eacb1,Fruit & Yogurt,66e1fc2de45d43074be3a10c,Low Fat Strawberry Yogurt,58254,58254.1,,,6,4 ounce,,Low Fat Strawberry Yogurt,,110
allison,Dinner,670ab1f42b7b7acd385eac94,Fruit & Yogurt,66e1fc2de45d43074be3a10c,Oats 'n Honey Granola,63400,63400.1,,,7,1 tbsp,,Granola,,20
allison,Dinner,670ab1f42b7b7acd385ead8d,Fruit & Yogurt,66e1fc2de45d43074be3a10c,Raisins,62348,62348.0,,,8,1 tbsp,,Raisins,,25
allison,Dinner,670ab1f42b7b7acd385ead69,Fruit & Yogurt,66e1fc2de45d43074be3a10c,Light Cream Cheese,79884,79884.0,,,9,1 tbsp,,Neufchatel Cream Cheese,,40
allison,Dinner,670ab1f42b7b7acd385eac8e,Fruit & Yogurt,66e1fc2de45d43074be3a10c,Sunflower Spread,63396,63396.1,,,10,1 tsp,,Sunflower Seed Butter,,35
allison,Dinner,670ab1f42b7b7acd385ead60,Fruit & Yogurt,66e1fc2de45d43074be3a10c,Grape Jelly,63393,63393.0,,,11,1 tbsp,,Grape Jelly,,50
allison,Dinner,670ab1f42b7b7acd385eaca4,Fruit & Yogurt,66e1fc2de45d43074be3a10c,Butter,63397,63397.1,,,13,1 tbsp,,Butter,,100
allison,Dinner,670ab1f42b7b7acd385ead5a,Fruit & Yogurt,66e1fc2de45d43074be3a10c,strawberry cream cheese,66197,66197.0,strawberry preserves blended in cream cheese,,14,2 tbsp,,"Cream Cheese, Strawberry Preserves",,110
allison,Dinner,670ab1f42b7b7acd385eac6d,Pure Eats 1,66e1fc2de45d43074be3a108,Quinoa and ChickpeaTabouleh,10514,10514.9,"quinoa, chickpea, cucumbers, tomatoes, parsley, mint and scallions",,1,1/2 cup,,"Water, Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA), Tomatoes, Red Quinoa, Cucumber, Parsley, Canola Oil, Green Onions, Lemon Juice, Mint, Salt, Black Pepper",,130
allison,Dinner,670ab1f42b7b7acd385eac65,Pure Eats 1,66e1fc2de45d43074be3a108,Strawberries,63378,63378.0,,,2,1/4 cup,,Fresh Strawberries,,10
allison,Dinner,670ab1f42b7b7acd385eac80,Pure Eats 2,66e1fc2de45d43074be3a109,Bone-In Wings,125905,125905.3,,,1,6 each,,Chicken,,430
allison,Dinner,670ab1f42b7b7acd385eabef,Pure Eats 2,66e1fc2de45d43074be3a109,Southwestern Roasted Vegetables,35065,35065.6,,,2,1/2 cup,,"Squash, Zucchini, Carrots, Onions, Canola Oil, Garlic, Chili Powder (Chili Pepper, Salt, Cumin, Oregano, Silicon Dioxide, Garlic), Paprika (Paprika and Silicon Dioxide), Cumin, Black Pepper, Thyme",,50
